user_id,review_cnt,avg_score,low_score_rate,active_days,user_tier
43,80,3.9875,0.15,72,normal
135,64,4.4375,0.046875,41,high_value
3096,51,4.2745098039215685,0.09803921568627451,40,high_value
259,45,4.133333333333334,0.1111111111111111,45,high_value
117,44,4.318181818181818,0.09090909090909091,42,high_value
927,38,4.078947368421052,0.13157894736842105,38,high_value
2703,36,4.166666666666667,0.1388888888888889,35,high_value
406,32,4.1875,0.09375,32,high_value
1433,30,4.233333333333333,0.1,28,high_value
5828,30,4.566666666666666,0.0,30,high_value
4456,27,4.333333333333333,0.1111111111111111,26,high_value
6606,27,4.518518518518518,0.0,26,high_value
2689,26,4.038461538461538,0.11538461538461539,26,high_value
8944,26,4.461538461538462,0.038461538461538464,22,high_value
18414,26,4.3076923076923075,0.038461538461538464,24,high_value
6355,26,4.769230769230769,0.0,26,high_value
1654,25,4.08,0.04,25,high_value
2739,25,4.24,0.04,23,high_value
10913,25,4.36,0.0,22,high_value
1612,24,3.875,0.25,23,normal
3477,24,4.208333333333333,0.08333333333333333,23,high_value
2926,22,4.409090909090909,0.045454545454545456,22,high_value
1085,22,4.136363636363637,0.09090909090909091,22,high_value
4662,22,4.2727272727272725,0.09090909090909091,21,high_value
1815,21,3.9047619047619047,0.14285714285714285,20,normal
1153,21,4.571428571428571,0.09523809523809523,20,high_value
4519,21,4.523809523809524,0.0,20,high_value
15806,20,4.5,0.1,19,high_value
15210,20,4.2,0.05,20,high_value
2596,20,4.05,0.05,20,high_value
4279,20,4.5,0.0,20,high_value
198,20,4.2,0.15,20,high_value
2498,19,4.0,0.05263157894736842,18,high_value
4816,19,4.526315789473684,0.0,19,high_value
7564,19,3.9473684210526314,0.10526315789473684,18,normal
1151,19,4.315789473684211,0.05263157894736842,19,high_value
12550,19,4.2105263157894735,0.0,19,high_value
4438,19,4.526315789473684,0.05263157894736842,19,high_value
7364,19,4.157894736842105,0.10526315789473684,18,high_value
1999,18,4.055555555555555,0.16666666666666666,18,high_value
230,18,4.111111111111111,0.16666666666666666,16,high_value
1936,18,4.666666666666667,0.0,16,high_value
3335,18,4.055555555555555,0.05555555555555555,17,high_value
1192,18,4.277777777777778,0.16666666666666666,16,high_value
787,17,4.235294117647059,0.11764705882352941,16,high_value
5442,17,4.176470588235294,0.17647058823529413,17,high_value
2146,17,4.470588235294118,0.058823529411764705,17,high_value
3283,17,3.9411764705882355,0.058823529411764705,16,normal
3149,17,4.235294117647059,0.058823529411764705,16,high_value
2544,17,4.176470588235294,0.11764705882352941,17,high_value
563,17,3.8823529411764706,0.17647058823529413,17,normal
568,16,4.6875,0.0,16,high_value
376,16,4.4375,0.0,15,high_value
5693,15,4.666666666666667,0.0,15,high_value
7522,15,4.2,0.06666666666666667,14,high_value
15634,15,4.133333333333334,0.06666666666666667,15,high_value
1840,15,4.333333333333333,0.06666666666666667,14,high_value
8707,15,4.133333333333334,0.06666666666666667,15,high_value
8416,15,3.8666666666666667,0.2,15,normal
273,15,4.333333333333333,0.06666666666666667,15,high_value
3232,15,3.933333333333333,0.2,15,normal
3201,15,4.533333333333333,0.0,15,high_value
5152,15,3.7333333333333334,0.2,15,normal
2169,15,4.0,0.13333333333333333,15,high_value
1948,15,4.0,0.13333333333333333,14,high_value
2171,15,3.933333333333333,0.2,15,normal
1514,14,4.142857142857143,0.0,14,high_value
1206,14,4.5,0.0,14,high_value
3157,14,4.5,0.07142857142857142,14,high_value
1043,14,4.285714285714286,0.0,14,high_value
1707,14,4.214285714285714,0.14285714285714285,14,high_value
7808,14,4.214285714285714,0.07142857142857142,14,high_value
2776,14,3.9285714285714284,0.14285714285714285,14,normal
8938,14,4.714285714285714,0.0,14,high_value
374,14,4.142857142857143,0.14285714285714285,13,high_value
1769,14,4.357142857142857,0.0,14,high_value
15596,13,4.461538461538462,0.07692307692307693,13,high_value
15037,13,4.076923076923077,0.15384615384615385,13,high_value
1549,13,4.076923076923077,0.15384615384615385,12,high_value
1763,13,4.230769230769231,0.07692307692307693,12,high_value
895,13,4.769230769230769,0.0,13,high_value
2424,13,4.6923076923076925,0.0,13,high_value
1465,13,3.4615384615384617,0.23076923076923078,12,normal
9216,13,3.923076923076923,0.0,13,normal
9963,13,4.6923076923076925,0.07692307692307693,13,high_value
8061,13,4.538461538461538,0.07692307692307693,13,high_value
12715,13,4.3076923076923075,0.0,13,high_value
9252,13,4.769230769230769,0.0,12,high_value
2659,13,4.461538461538462,0.0,13,high_value
19974,13,4.3076923076923075,0.07692307692307693,13,high_value
3361,13,4.461538461538462,0.0,13,high_value
1559,13,4.384615384615385,0.07692307692307693,13,high_value
7993,13,4.3076923076923075,0.0,13,high_value
17756,13,4.3076923076923075,0.07692307692307693,13,high_value
33186,13,4.076923076923077,0.15384615384615385,13,high_value
1753,13,4.230769230769231,0.15384615384615385,11,high_value
9168,13,4.615384615384615,0.0,13,high_value
2301,13,4.461538461538462,0.0,13,high_value
27374,13,4.153846153846154,0.0,12,high_value
11573,12,4.416666666666667,0.0,12,high_value
23499,12,4.333333333333333,0.0,12,high_value
14161,12,4.416666666666667,0.0,11,high_value
12014,12,4.5,0.0,12,high_value
9798,12,4.416666666666667,0.08333333333333333,10,high_value
2174,12,4.333333333333333,0.0,11,high_value
3300,12,4.25,0.08333333333333333,11,high_value
5729,12,4.5,0.08333333333333333,12,high_value
5334,12,4.166666666666667,0.08333333333333333,12,high_value
1109,12,3.9166666666666665,0.08333333333333333,12,normal
224,12,4.416666666666667,0.0,12,high_value
10760,12,3.75,0.16666666666666666,12,normal
4205,12,4.166666666666667,0.16666666666666666,9,high_value
10272,12,4.666666666666667,0.0,12,high_value
2475,12,4.5,0.0,10,high_value
2624,12,4.0,0.08333333333333333,12,high_value
1861,12,4.25,0.08333333333333333,12,high_value
3882,12,4.333333333333333,0.0,12,high_value
1270,12,4.583333333333333,0.08333333333333333,12,high_value
10429,11,4.545454545454546,0.0,11,high_value
2980,11,4.181818181818182,0.18181818181818182,11,high_value
5599,11,4.454545454545454,0.09090909090909091,11,high_value
3268,11,4.545454545454546,0.0,11,high_value
7984,11,4.181818181818182,0.09090909090909091,11,high_value
15759,11,4.2727272727272725,0.0,11,high_value
5414,11,4.363636363636363,0.18181818181818182,11,high_value
2561,11,4.454545454545454,0.09090909090909091,11,high_value
3841,11,3.909090909090909,0.18181818181818182,11,normal
3090,11,4.545454545454546,0.0,11,high_value
350,11,4.363636363636363,0.09090909090909091,10,high_value
12194,11,3.909090909090909,0.18181818181818182,10,normal
15834,11,4.181818181818182,0.18181818181818182,11,high_value
19554,11,4.545454545454546,0.09090909090909091,11,high_value
6165,11,3.727272727272727,0.2727272727272727,11,normal
1603,11,3.4545454545454546,0.18181818181818182,10,normal
837,11,3.909090909090909,0.09090909090909091,11,normal
19589,11,4.454545454545454,0.0,9,high_value
6688,11,3.727272727272727,0.09090909090909091,11,normal
2381,11,4.545454545454546,0.0,11,high_value
167,11,3.8181818181818183,0.18181818181818182,9,normal
7315,11,3.8181818181818183,0.18181818181818182,11,normal
12261,11,3.6363636363636362,0.18181818181818182,11,normal
12971,11,4.545454545454546,0.0,11,high_value
11853,11,4.363636363636363,0.0,11,high_value
8780,11,4.818181818181818,0.0,11,high_value
998,11,4.181818181818182,0.09090909090909091,10,high_value
33311,11,4.454545454545454,0.09090909090909091,10,high_value
18563,11,4.2727272727272725,0.0,10,high_value
